_name,_win,z_sigma_total_mm,z_sigma_slow_mm,z_sigma_gait_mm,z_slow_share_pct,z_p95_mm,z_within_5mm_pct,z_within_10mm_pct,z_within_15mm_pct,z_within_20mm_pct,z_within_30mm_pct,zrel_sigma_total_mm,zrel_sigma_gait_mm,tilt_p95_deg,tilt_median_deg,tilt_rms_deg,roll_rms_deg,pitch_rms_deg,angvel_xy_rms,angvel_xy_p95,vz_rms,vx_mean,vx_std,vx_bias,vx_mae,terrain_sigma_mm,terrain_p2p_mm
Go2 bumps,3:1,9.144830346888195,6.9933520240742215,5.892448518293927,58.48163068038045,18.009131550788947,44.666666666666664,72.0,89.33333333333333,96.66666666666667,100.0,11.896778021837328,6.3646453260184215,8.149462175369262,3.986833333969116,4.938317801960682,3.812621690949533,3.1401839965625116,0.4135514157551493,0.7713517601034086,0.05010144145053063,0.2597457758585612,0.03517866255110459,-0.040254236062367735,0.04628659705320992,8.0453731679311,36.2129230052233
Go2 bumps,3:2,9.794495954860768,7.161116119530808,6.6821079707215105,53.45609739551641,18.732098564505623,40.33333333333333,71.0,89.66666666666666,95.83333333333334,99.0,9.670059757824037,6.880561235063659,8.57866048812866,3.4954999685287476,4.629766544638994,3.2097077487166734,3.3380242107822693,0.43854402895135997,0.838653526501112,0.05658305563609741,0.24159468007584414,0.04217025299339699,-0.058405331845084806,0.06301499096055824,3.9226644500123045,18.962861970066996
Go2 bumps,3:3,16.069541968491137,13.718116967328347,8.369196254587193,72.87557705372473,38.08386971553165,43.666666666666664,64.83333333333333,82.16666666666667,85.5,92.66666666666666,18.264628098321296,8.083114802630297,9.920061159133908,3.7674877643585205,5.510270381921285,3.219626811448483,4.476391976879883,0.4578816527282251,0.8479923432896271,0.06443858414568855,0.2554631958405177,0.03483424514745241,-0.044536816080411254,0.04989564518133797,5.5428701380489445,25.659563019871698
Go2 bumps,4:1,9.268605063513391,7.086038075164162,5.974537992239219,58.449151205658545,19.468387246131847,47.5,73.33333333333333,89.0,95.83333333333334,100.0,10.170483722509132,6.673492400177484,7.840669536590576,4.471273422241211,4.958279562048545,3.878513547779883,3.0905207334602074,0.38991188688902767,0.7119071326214484,0.050640753136945556,0.244936786989371,0.03568702211693904,-0.05506322493155795,0.058054500917593614,4.035191383851312,21.5415973216295
Go2 bumps,4:2,10.713100694316042,7.474253299525154,7.675028605881038,48.674920378627924,23.483348637819294,45.0,74.33333333333333,88.0,93.66666666666667,97.0,12.388887400200117,7.800190705276215,8.361383056640623,3.951931118965149,4.738175412572686,3.763340524613461,2.8806364000875697,0.4090685979997227,0.8080191196384522,0.05754476872031225,0.2505584655702114,0.032441031678910666,-0.04944154635071752,0.05206243976950643,6.0746466180938175,30.3401965647935
Go2 bumps,4:3,18.959766905365974,16.919643511860144,8.555607783049663,79.6372820259853,37.0478553573291,25.5,45.33333333333333,65.5,77.83333333333333,91.66666666666666,18.658261704994942,8.860404258748343,8.722050189971924,4.28515362739563,5.1345557911025335,3.5448738094274237,3.717195959182773,0.4280794611916419,0.800510000272691,0.07631565825197491,0.2424481397556762,0.05391821553404285,-0.05755187216525274,0.06252386473740139,5.525501890342422,25.148393586277898
Go2 bumps,5:1,18.374223354207714,14.877706367613227,10.782668366846545,65.56227023140129,34.855036983887324,30.833333333333336,58.833333333333336,77.16666666666666,84.83333333333334,92.5,19.934624336832425,11.631932359207974,9.335650348663325,4.199054718017578,5.224544312737923,3.9284125510923253,3.449510730786916,0.48178712170216553,0.8969051348592554,0.07712056453454723,0.2388389680037896,0.04631268799942122,-0.06116104391713935,0.06464407044152416,7.201482011967253,36.0355395823717
Go2 bumps,5:2,11.42348026189763,9.813063603780353,5.848049589574811,73.79252247541068,19.73947809636587,25.0,55.833333333333336,77.16666666666666,95.66666666666667,100.0,11.216193469224761,6.505005774631034,7.64100067615509,4.609152793884277,5.122211878553866,3.70751542725504,3.536403599525855,0.45746631488939343,0.8551914280146453,0.05192515079724633,0.24555490377048653,0.03581251718065648,-0.054445108150442414,0.05851664908230302,5.571008379964322,25.445939972996698
Go2 bumps,5:3,12.819065973602067,10.36950875531022,7.536692949106198,65.43401963127444,21.74024467666946,35.0,66.16666666666666,86.5,93.33333333333333,96.0,12.430572423192187,7.523225266879521,7.159382295608515,3.828991413116455,4.35064104984505,2.71270333585592,3.4026993006328126,0.39369233649764185,0.7153873350065368,0.056800752018523866,0.25213175334036353,0.03106450335334284,-0.047868258580565426,0.0509838990618785,5.886682075813529,35.646440461278004
Go2 bumps,6:1,9.85257327463725,7.1644063674714955,6.763466680174456,52.876302139435545,18.761273821194948,35.0,65.16666666666666,89.0,96.16666666666667,100.0,8.839132416091097,7.495851344078931,8.597666311264035,4.582550525665283,5.23036115105498,3.8816110000881343,3.5081400073045703,0.45060188690789665,0.8741549911271558,0.05543088122317816,0.2490713755786419,0.04074412451364755,-0.05092863634228704,0.05523954088489212,4.436773434697054,23.155214264988896
