# label=Isaac-Velocity-Rough-Unitree-Go2-v0|flat|amp30mm|v0.3,dt=0.02,num_envs=16,steps=4500
t,env_id,z_world,z_rel,ground_z,tilt_deg,roll_deg,pitch_deg,wx,wy,vz_w,vx_b,cmd_vx,ep_step
0.0,0,0.3462635278701782,0.3462635278701782,0.0,1.6108264923095703,0.36044245958328247,1.5700262784957886,-0.07120785117149353,0.4304342269897461,-0.039265137165784836,0.2758755683898926,0.30000001192092896,101.0
0.0,1,0.3451627492904663,0.3451627492904663,0.0,2.5879287719726562,-2.0947813987731934,1.5199291706085205,-0.045173048973083496,0.5763368606567383,-0.05938495323061943,0.2577727437019348,0.30000001192092896,101.0
0.0,2,0.34556999802589417,0.34556999802589417,0.0,1.592621922492981,0.9616015553474426,1.2696019411087036,0.18506473302841187,0.5953323841094971,-0.06049244478344917,0.26565223932266235,0.30000001192092896,101.0
0.0,3,0.3475472629070282,0.3475472629070282,0.0,0.8170918822288513,0.7548538446426392,0.3127869665622711,0.3028368353843689,0.6415347456932068,-0.06372241675853729,0.2568609416484833,0.30000001192092896,101.0
0.0,4,0.3470831513404846,0.3470831513404846,0.0,0.9665159583091736,0.8136910200119019,0.5216705203056335,0.24702411890029907,0.6172142028808594,-0.06179187819361687,0.26077601313591003,0.30000001192092896,101.0
0.0,5,0.3460894227027893,0.3460894227027893,0.0,3.7351772785186768,-3.7022008895874023,-0.49564608931541443,-0.01294021401554346,0.14604027569293976,0.04116913303732872,0.27614396810531616,0.30000001192092896,101.0
0.0,6,0.3442811965942383,0.3442811965942383,0.0,2.81695818901062,-1.8595905303955078,2.1162960529327393,-0.9412416815757751,0.11815710365772247,-0.08645951002836227,0.28022605180740356,0.30000001192092896,101.0
0.0,7,0.3472326695919037,0.3472326695919037,0.0,1.262845754623413,0.48272860050201416,1.1669132709503174,0.07176703214645386,0.509685754776001,-0.04973025992512703,0.267713338136673,0.30000001192092896,101.0
0.0,8,0.34502023458480835,0.34502023458480835,0.0,2.1214487552642822,-1.4033329486846924,1.5911778211593628,-0.6460710167884827,0.17565296590328217,-0.06295465677976608,0.27238208055496216,0.30000001192092896,101.0
0.0,9,0.34616246819496155,0.34616246819496155,0.0,1.1153978109359741,0.2669002115726471,1.0829551219940186,0.06282162666320801,0.4854787290096283,-0.04084787145256996,0.26762253046035767,0.30000001192092896,101.0
0.0,10,0.34646669030189514,0.34646669030189514,0.0,1.124483585357666,0.7182410955429077,0.8653132915496826,0.2484632134437561,0.6193843483924866,-0.06208665296435356,0.26202794909477234,0.30000001192092896,101.0
0.0,11,0.3455713391304016,0.3455713391304016,0.0,1.618703842163086,0.822019636631012,1.3944793939590454,-0.0067871734499931335,0.4737919569015503,-0.04257200285792351,0.27790918946266174,0.30000001192092896,101.0
0.0,12,0.34654200077056885,0.34654200077056885,0.0,1.4009543657302856,0.6416459679603577,1.2453348636627197,0.13508635759353638,0.5613197684288025,-0.05578426644206047,0.26503220200538635,0.30000001192092896,101.0
0.0,13,0.34626320004463196,0.34626320004463196,0.0,1.9399728775024414,-1.4627788066864014,1.2744011878967285,-0.5970166921615601,0.19417624175548553,-0.06970154494047165,0.258386492729187,0.30000001192092896,101.0
0.0,14,0.34902331233024597,0.34902331233024597,0.0,0.6558113098144531,0.570496141910553,-0.32318416237831116,0.38225066661834717,0.6374645233154297,-0.0623953640460968,0.2494625300168991,0.30000001192092896,101.0
0.0,15,0.34835731983184814,0.34835731983184814,0.0,0.6314907670021057,0.6082499623298645,0.1691838651895523,0.3464066982269287,0.6736040115356445,-0.06915101408958435,0.25057947635650635,0.30000001192092896,101.0
0.02,0,0.34549111127853394,0.34549111127853394,0.0,2.0271925926208496,0.10363971441984177,2.0245418548583984,-0.25957658886909485,0.3784303069114685,-0.051423151046037674,0.27988630533218384,0.30000001192092896,102.0
0.02,1,0.3442748188972473,0.3442748188972473,0.0,2.6993613243103027,-1.7053472995758057,2.092787742614746,0.30925437808036804,0.351990282535553,-0.05579345300793648,0.27258554100990295,0.30000001192092896,102.0
0.02,2,0.3447822630405426,0.3447822630405426,0.0,2.061370372772217,0.9044151306152344,1.8524991273880005,-0.05082535743713379,0.4537763297557831,-0.04436824843287468,0.28001245856285095,0.30000001192092896,102.0
0.02,3,0.3465752601623535,0.3465752601623535,0.0,1.401512861251831,0.964417576789856,1.0169365406036377,0.17024600505828857,0.5874550342559814,-0.05990540236234665,0.26650798320770264,0.30000001192092896,102.0
0.02,4,0.3461867868900299,0.3461867868900299,0.0,1.5164611339569092,0.950441300868988,1.1817611455917358,0.11687427759170532,0.5405101776123047,-0.053611788898706436,0.27134808897972107,0.30000001192092896,102.0
0.02,5,0.34653595089912415,0.34653595089912415,0.0,3.5084989070892334,-3.5056941509246826,-0.1397978961467743,0.02436140365898609,0.33259183168411255,0.014930807054042816,0.26080283522605896,0.30000001192092896,102.0
0.02,6,0.3422042727470398,0.3422042727470398,0.0,3.4653759002685547,-2.7522027492523193,2.1066083908081055,-0.3232133686542511,-0.09481769800186157,-0.11428025364875793,0.3272551894187927,0.30000001192092896,102.0
0.02,7,0.34657925367355347,0.34657925367355347,0.0,1.6490072011947632,0.27106818556785583,1.6265841722488403,-0.19687634706497192,0.3423587381839752,-0.03685573488473892,0.28079837560653687,0.30000001192092896,102.0
0.02,8,0.3437472879886627,0.3437472879886627,0.0,2.8160550594329834,-2.232123851776123,1.7174007892608643,-1.0148237943649292,-0.006066819652915001,-0.08660086244344711,0.3021075129508972,0.30000001192092896,102.0
0.02,9,0.34570974111557007,0.34570974111557007,0.0,1.527518630027771,0.09430727362632751,1.5246118307113647,-0.16120484471321106,0.3350940942764282,-0.026040110737085342,0.28053730726242065,0.30000001192092896,102.0
0.02,10,0.34560102224349976,0.34560102224349976,0.0,1.6999629735946655,0.7857732772827148,1.5074443817138672,0.039243027567863464,0.5238415002822876,-0.050906065851449966,0.27407747507095337,0.30000001192092896,102.0
0.02,11,0.3449946343898773,0.3449946343898773,0.0,1.8965107202529907,0.5576660633087158,1.8127460479736328,-0.24190950393676758,0.29657015204429626,-0.03321461006999016,0.289371520280838,0.30000001192092896,102.0
