# label=Hugo-Hexapod-v0|bumps|amp30mm|v0.3,dt=0.02,num_envs=16,steps=4500
t,env_id,z_world,z_rel,ground_z,tilt_deg,roll_deg,pitch_deg,wx,wy,vz_w,vx_b,cmd_vx,ep_step
0.0,0,1.0084445476531982,1.0356078147888184,-0.027163270860910416,1.3149222135543823,-0.22070607542991638,1.2962576150894165,-0.14657844603061676,0.17224974930286407,0.03373982012271881,0.22243566811084747,0.30000001192092896,101.0
0.0,1,1.0213124752044678,1.0516185760498047,-0.030306121334433556,1.4473977088928223,1.4367717504501343,0.1753447949886322,0.10299909114837646,-0.3118959367275238,-0.02039157971739769,0.16986970603466034,0.30000001192092896,101.0
0.0,2,0.9946010112762451,1.0242029428482056,-0.02960195764899254,2.1184945106506348,1.138648271560669,1.7865902185440063,-0.002577786333858967,-0.04390423372387886,-0.02777934819459915,0.31611302495002747,0.30000001192092896,101.0
0.0,3,0.9889806509017944,1.0185060501098633,-0.0295253973454237,5.448810577392578,3.018165111541748,4.538660526275635,0.3432093560695648,0.33160701394081116,0.037605855613946915,0.39651790261268616,0.30000001192092896,101.0
0.0,4,0.9927613735198975,1.022469162940979,-0.02970777451992035,2.8130643367767334,1.9068468809127808,2.0684921741485596,-0.013111189939081669,0.03226582705974579,-0.032505325973033905,0.36202478408813477,0.30000001192092896,101.0
0.0,5,0.9785411357879639,1.0100022554397583,-0.0314612053334713,2.0813069343566895,1.687498688697815,1.2183831930160522,0.10446586459875107,-0.08135152608156204,0.009903974831104279,0.30334264039993286,0.30000001192092896,101.0
0.0,6,1.004775047302246,1.0344434976577759,-0.02966848760843277,3.5952651500701904,1.243287205696106,3.373723030090332,0.28840896487236023,0.26172956824302673,0.06610216945409775,0.35151660442352295,0.30000001192092896,101.0
0.0,7,1.0168330669403076,1.0446425676345825,-0.02780958265066147,4.78024435043335,4.425877094268799,-1.8079997301101685,0.1675931215286255,-0.16178517043590546,0.07297607511281967,0.05145064368844032,0.30000001192092896,101.0
0.0,8,1.0217845439910889,1.0521730184555054,-0.030388515442609787,4.918685436248779,2.3395330905914307,-4.327850818634033,-0.1314064860343933,0.3817347586154938,0.10088417679071426,0.23480424284934998,0.30000001192092896,101.0
0.0,9,0.9916565418243408,1.0223196744918823,-0.0306631438434124,3.963188648223877,3.658674955368042,1.5244970321655273,0.24651286005973816,-0.10212581604719162,0.03562086075544357,0.3432699143886566,0.30000001192092896,101.0
0.0,10,0.991546630859375,1.0199954509735107,-0.028448862954974174,3.8028204441070557,2.295433521270752,3.0326995849609375,0.24836976826190948,0.21980740129947662,0.010454561561346054,0.3724138140678406,0.30000001192092896,101.0
