# label=Hugo-Hexapod-v0|flat|amp30mm|v0.3,dt=0.02,num_envs=16,steps=4500
t,env_id,z_world,z_rel,ground_z,tilt_deg,roll_deg,pitch_deg,wx,wy,vz_w,vx_b,cmd_vx,ep_step
0.0,0,1.0106064081192017,1.0106064081192017,0.0,2.250380754470825,-0.005526103079319,2.2504167556762695,-0.037868671119213104,-0.026264481246471405,0.01495607104152441,0.3249664902687073,0.30000001192092896,101.0
0.0,1,1.014855146408081,1.014855146408081,0.0,0.8888944983482361,-0.5609448552131653,0.6894233822822571,0.14479860663414001,-0.13000525534152985,0.034131988883018494,0.28556233644485474,0.30000001192092896,101.0
0.0,2,1.0321235656738281,1.0321235656738281,0.0,4.608999729156494,-1.7119884490966797,4.279895305633545,-0.07322006672620773,-0.016721133142709732,0.041805483400821686,0.26949840784072876,0.30000001192092896,101.0
0.0,3,1.0177507400512695,1.0177507400512695,0.0,2.3929378986358643,-0.03478129953145981,2.3926825523376465,-0.026911962777376175,-0.09042831510305405,0.041326720267534256,0.29361364245414734,0.30000001192092896,101.0
0.0,4,1.1061416864395142,1.1061416864395142,0.0,8.971765518188477,-8.342146873474121,3.313457489013672,-1.8528125286102295,0.2679286599159241,1.0352797508239746,0.14678028225898743,0.30000001192092896,101.0
0.0,5,1.0036158561706543,1.0036158561706543,0.0,4.823773384094238,-4.534434795379639,-1.6472175121307373,0.12370147556066513,0.016118207946419716,0.04938235133886337,0.26393601298332214,0.30000001192092896,101.0
0.0,6,1.0161705017089844,1.0161705017089844,0.0,1.5208423137664795,-0.20682764053344727,1.5067229270935059,-0.12520748376846313,-0.168349027633667,0.010600927285850048,0.2358745038509369,0.30000001192092896,101.0
0.0,7,1.0168962478637695,1.0168962478637695,0.0,0.7019290924072266,0.17449429631233215,0.6798558235168457,0.07811976969242096,-0.051902417093515396,0.024326635524630547,0.28060775995254517,0.30000001192092896,101.0
0.0,8,1.0128408670425415,1.0128408670425415,0.0,1.312986135482788,-1.057428002357483,0.7782630920410156,-0.17830996215343475,-0.1326107233762741,0.07755038887262344,0.26191896200180054,0.30000001192092896,101.0
0.0,9,1.0135587453842163,1.0135587453842163,0.0,2.5327322483062744,0.2254522740840912,2.5227015018463135,-0.12980709969997406,-0.03268797695636749,-0.0482650026679039,0.33593276143074036,0.30000001192092896,101.0
0.0,10,1.0227030515670776,1.0227030515670776,0.0,3.0460684299468994,0.4674927890300751,3.010040521621704,-0.0007901734206825495,0.0033933427184820175,0.006534059997648001,0.30139485001564026,0.30000001192092896,101.0
0.0,11,1.0288773775100708,1.0288773775100708,0.0,4.502630233764648,-1.4147844314575195,4.275002956390381,0.12628202140331268,0.003970586694777012,0.13544337451457977,0.26366445422172546,0.30000001192092896,101.0
