# label=Isaac-Velocity-Rough-Unitree-Go2-v0|bumps|amp50mm|v0.3,dt=0.02,num_envs=16,steps=4500
t,env_id,z_world,z_rel,ground_z,tilt_deg,roll_deg,pitch_deg,wx,wy,vz_w,vx_b,cmd_vx,ep_step
0.0,0,0.30564790964126587,0.35676491260528564,-0.05111698433756828,9.027087211608887,-6.081742763519287,-6.683480739593506,0.17272570729255676,0.28344541788101196,-0.044901080429553986,0.20904646813869476,0.30000001192092896,101.0
0.0,1,0.26918014883995056,0.3238522708415985,-0.05467211827635765,14.743206024169922,-11.575399398803711,9.193879127502441,-0.603181004524231,0.47656214237213135,-0.10417364537715912,0.2084176242351532,0.30000001192092896,101.0
0.0,2,0.27388328313827515,0.32747524976730347,-0.053591955453157425,5.501675605773926,2.14770770072937,-5.066341876983643,-0.2712431848049164,0.020976543426513672,0.08835551142692566,0.18881018459796906,0.30000001192092896,101.0
0.0,3,0.29161950945854187,0.3434343934059143,-0.05181486904621124,4.989198207855225,-4.668800354003906,1.761015772819519,0.34567779302597046,-0.48926493525505066,-0.0004931509029120207,0.2705729603767395,0.30000001192092896,101.0
0.0,4,0.26900067925453186,0.3218449354171753,-0.05284425616264343,9.613638877868652,-9.46749210357666,1.677612543106079,0.2850297689437866,0.3737044334411621,-0.1570843756198883,0.1698416918516159,0.30000001192092896,101.0
0.0,5,0.297324001789093,0.3528901934623718,-0.05556618422269821,3.775327682495117,-0.26580870151519775,3.7659738063812256,0.03704891726374626,-0.026825398206710815,-0.05105840414762497,0.27282699942588806,0.30000001192092896,101.0
0.0,6,0.2561950087547302,0.3062790036201477,-0.05008397623896599,2.6956608295440674,-2.6021437644958496,0.7041172981262207,0.15180742740631104,-1.1669602394104004,-0.02478787675499916,0.08394713699817657,0.30000001192092896,101.0
0.0,7,0.2566307783126831,0.31065425276756287,-0.054023467004299164,10.120184898376465,-9.535401344299316,-3.4061291217803955,0.3671058416366577,0.45309749245643616,-0.002881129737943411,-0.010646790266036987,0.30000001192092896,101.0
0.0,8,0.2748987674713135,0.3291376531124115,-0.05423888564109802,6.7961859703063965,-2.866273880004883,6.164756774902344,0.6298034191131592,-0.40818876028060913,0.003133203834295273,0.2606872618198395,0.30000001192092896,101.0
0.0,9,0.279610812664032,0.33134233951568604,-0.05173152685165405,1.9054670333862305,-1.8258265256881714,0.5452601909637451,0.06289242208003998,0.3660230040550232,-0.04209714010357857,0.1742013692855835,0.30000001192092896,101.0
0.0,10,0.2712850272655487,0.32432520389556885,-0.05304016172885895,5.243253707885742,0.42627033591270447,5.22595739364624,0.13250277936458588,-0.11875441670417786,-0.02372458204627037,0.12218981981277466,0.30000001192092896,101.0
0.0,11,0.26717609167099,0.3189883828163147,-0.05181227624416351,7.232180118560791,0.816348671913147,7.186197280883789,0.07223722338676453,0.17939822375774384,-0.024514269083738327,0.303283154964447,0.30000001192092896,101.0
0.0,12,0.29097285866737366,0.3468867540359497,-0.05591387301683426,5.567536354064941,2.655104637145996,-4.8954057693481445,-0.09172701835632324,-0.08594325929880142,0.06966279447078705,0.26104506850242615,0.30000001192092896,101.0
0.0,13,0.20692209899425507,0.26336389780044556,-0.056441809982061386,21.065954208374023,5.950796604156494,20.24474334716797,-0.12270093709230423,-0.9534374475479126,-0.04687994718551636,0.1959545761346817,0.30000001192092896,101.0
0.0,14,0.2918151617050171,0.34681326150894165,-0.054998092353343964,6.421197891235352,0.6346063613891602,6.389896392822266,0.2608006000518799,-0.08661501109600067,0.05403195694088936,0.31786835193634033,0.30000001192092896,101.0
0.0,15,0.3013916313648224,0.35010993480682373,-0.04871828109025955,3.8291962146759033,-2.9849836826324463,-2.399564266204834,-0.013185208663344383,-0.3567667603492737,0.016671132296323776,0.27145591378211975,0.30000001192092896,101.0
0.02,0,0.3047179877758026,0.35604149103164673,-0.05132349580526352,8.508146286010742,-5.796334266662598,-6.2389140129089355,0.248025581240654,0.4007710814476013,-0.05658808723092079,0.20476442575454712,0.30000001192092896,102.0
0.02,1,0.2670125663280487,0.321920245885849,-0.0549076683819294,14.952559471130371,-11.224308013916016,9.943058013916016,0.6215683817863464,0.7095507979393005,-0.12820792198181152,0.22111138701438904,0.30000001192092896,102.0
0.02,2,0.27581655979156494,0.3295000493526459,-0.05368347838521004,5.360852241516113,1.7327696084976196,-5.0738677978515625,-0.35990089178085327,-0.019128024578094482,0.09744158387184143,0.18464234471321106,0.30000001192092896,102.0
0.02,3,0.29137611389160156,0.34361517429351807,-0.05223905295133591,4.64823055267334,-4.504522800445557,1.1481235027313232,0.04401129484176636,-0.5772375464439392,-0.004212899599224329,0.27073797583580017,0.30000001192092896,102.0
0.02,4,0.26565027236938477,0.318475604057312,-0.052825313061475754,9.421204566955566,-9.169219970703125,2.173696517944336,0.03454989194869995,0.4305975139141083,-0.18522579967975616,0.1667403280735016,0.30000001192092896,102.0
0.02,5,0.29629045724868774,0.35205918550491333,-0.05576872080564499,3.750558614730835,-0.010346551425755024,3.750521421432495,0.15208184719085693,0.031932439655065536,-0.05409066006541252,0.26984283328056335,0.30000001192092896,102.0
0.02,6,0.2555919587612152,0.3057003617286682,-0.05010838434100151,2.5754189491271973,-2.5302939414978027,-0.4801284074783325,0.20462220907211304,-0.9134100079536438,-0.003257086733356118,0.08928356319665909,0.30000001192092896,102.0
0.02,7,0.25730326771736145,0.3116196095943451,-0.05431633070111275,9.919861793518066,-9.532477378845215,-2.7578885555267334,0.6297307014465332,0.4993617534637451,0.027309753000736237,0.05599650740623474,0.30000001192092896,102.0
0.02,8,0.27496588230133057,0.3302737772464752,-0.055307887494564056,6.075605869293213,-1.8725700378417969,5.7808732986450195,0.744100034236908,-0.30929896235466003,0.00632980652153492,0.2791793942451477,0.30000001192092896,102.0
0.02,9,0.2792617380619049,0.3310154974460602,-0.051753751933574677,2.1691620349884033,-1.9715254306793213,0.9047223925590515,-0.16297733783721924,0.29579299688339233,-0.01370246522128582,0.18804463744163513,0.30000001192092896,102.0
0.02,10,0.2712381184101105,0.32440438866615295,-0.05316625162959099,5.180205345153809,0.5355419516563416,5.152520656585693,0.05617551505565643,-0.004491573199629784,0.021230991929769516,0.11383061110973358,0.30000001192092896,102.0
0.02,11,0.26775744557380676,0.31903761625289917,-0.05128015950322151,7.237414360046387,1.002534031867981,7.167998313903809,0.31306424736976624,-0.1787114143371582,0.06809523701667786,0.28581875562667847,0.30000001192092896,102.0
0.02,12,0.2921811640262604,0.3473655879497528,-0.05518440902233124,5.590720176696777,2.5007381439208984,-5.001826286315918,-0.1632833033800125,-0.09347634017467499,0.058275267481803894,0.25537124276161194,0.30000001192092896,102.0
0.02,13,0.20698656141757965,0.26358476281166077,-0.05659819394350052,19.765470504760742,5.846318244934082,18.91417121887207,-0.45968398451805115,-1.394281268119812,0.10385838896036148,0.09270217269659042,0.30000001192092896,102.0
0.02,14,0.2922171354293823,0.3470468819141388,-0.05482972413301468,6.425105094909668,1.0847448110580444,6.333249568939209,0.2628259062767029,0.0015133470296859741,0.010443508625030518,0.2814770042896271,0.30000001192092896,102.0
0.02,15,0.30178144574165344,0.35040876269340515,-0.04862731322646141,4.110230922698975,-2.982154607772827,-2.8298556804656982,-0.02585603855550289,-0.36237242817878723,0.03408738970756531,0.274553507566452,0.30000001192092896,102.0
0.04,0,0.3035952150821686,0.3547481298446655,-0.051152896136045456,7.869809150695801,-5.301329135894775,-5.824650287628174,0.6237472891807556,0.31124937534332275,-0.06442712992429733,0.21540462970733643,0.30000001192092896,103.0
0.04,1,0.26424068212509155,0.31919416785240173,-0.05495346710085869,15.409358024597168,-10.743877410888672,11.111783027648926,0.4861481189727783,1.1252015829086304,-0.16844280064105988,0.2410774528980255,0.30000001192092896,103.0
0.04,2,0.2776833474636078,0.33152663707733154,-0.053843289613723755,5.22479772567749,1.2505757808685303,-5.0733232498168945,-0.40871766209602356,0.009181588888168335,0.08745883405208588,0.17758497595787048,0.30000001192092896,103.0
0.04,3,0.290909081697464,0.3427071273326874,-0.05179803818464279,4.511495590209961,-4.48680305480957,0.47196608781814575,0.036123692989349365,-0.584073543548584,-0.01671888865530491,0.2691759467124939,0.30000001192092896,103.0
0.04,4,0.26234716176986694,0.3151873052120209,-0.05284012481570244,9.785707473754883,-9.448912620544434,2.5568184852600098,-0.4699346721172333,0.31321895122528076,-0.15630249679088593,0.17168059945106506,0.30000001192092896,103.0
0.04,5,0.29521849751472473,0.3507744073867798,-0.05555590242147446,3.7866177558898926,0.20577724277973175,3.781038761138916,0.09464353322982788,0.05758988484740257,-0.05548703297972679,0.2685501277446747,0.30000001192092896,103.0
0.04,6,0.2555685043334961,0.30572032928466797,-0.050151824951171875,2.8167500495910645,-2.4483065605163574,-1.393255591392517,0.2064739316701889,-0.7234525084495544,0.0202656090259552,0.10678774863481522,0.30000001192092896,103.0
0.04,7,0.25839805603027344,0.3121229410171509,-0.053724877536296844,9.2827730178833,-8.973248481750488,-2.386901378631592,0.7575546503067017,0.11464864015579224,0.058589935302734375,0.12362295389175415,0.30000001192092896,103.0
0.04,8,0.27510032057762146,0.3304644525051117,-0.055364128202199936,5.635342597961426,-1.2677627801895142,5.491344451904297,0.22699570655822754,-0.26153290271759033,0.016072139143943787,0.30201518535614014,0.30000001192092896,103.0
0.04,9,0.2788669764995575,0.3305904269218445,-0.05172343924641609,2.423497200012207,-1.9821311235427856,1.394728422164917,-0.22635717689990997,0.4071030914783478,-0.01651703752577305,0.1969679743051529,0.30000001192092896,103.0
0.04,10,0.2723941504955292,0.3255009055137634,-0.05310675501823425,5.010632514953613,0.42720672488212585,4.992437839508057,-0.4005759358406067,-0.11337653547525406,0.06896976381540298,0.0905790850520134,0.30000001192092896,103.0
0.04,11,0.26938486099243164,0.32062506675720215,-0.05124020576477051,6.474113941192627,1.0080422163009644,6.395498275756836,-0.14770741760730743,-0.9579216241836548,0.10919001698493958,0.28269198536872864,0.30000001192092896,103.0
0.04,12,0.29315873980522156,0.3485720157623291,-0.055413249880075455,5.598426818847656,2.255802631378174,-5.125177383422852,-0.24117377400398254,-0.11255268007516861,0.04731317237019539,0.2496156394481659,0.30000001192092896,103.0
0.04,13,0.21010498702526093,0.2667107880115509,-0.05660579353570938,17.747581481933594,4.995476722717285,17.05178451538086,-0.8321171402931213,-1.730376958847046,0.24252963066101074,0.07717771828174591,0.30000001192092896,103.0
0.04,14,0.2921595275402069,0.34721240401268005,-0.05505286157131195,6.528225421905518,1.479071021080017,6.359165668487549,0.24791675806045532,-0.011180143803358078,-0.0033668663818389177,0.25545260310173035,0.30000001192092896,103.0
0.04,15,0.3023206889629364,0.3515021800994873,-0.0491814948618412,4.3911943435668945,-3.001539945602417,-3.206697940826416,-0.06111998111009598,-0.293165385723114,0.03472994267940521,0.27085602283477783,0.30000001192092896,103.0
0.06,0,0.3016993999481201,0.3527291417121887,-0.05102972313761711,7.075512886047363,-4.604281425476074,-5.378283977508545,0.7443373799324036,0.4721582233905792,-0.13812024891376495,0.2090643048286438,0.30000001192092896,104.0
0.06,1,0.2608506977558136,0.315216988325119,-0.05436629056930542,15.804516792297363,-9.957417488098145,12.335820198059082,0.8890825510025024,0.9348335266113281,-0.19601282477378845,0.3088794946670532,0.30000001192092896,104.0
0.06,2,0.27933207154273987,0.333135724067688,-0.05380363017320633,5.091083526611328,0.7640345096588135,-5.033576965332031,-0.3947620987892151,0.043272167444229126,0.0750846192240715,0.1694813072681427,0.30000001192092896,104.0
0.06,3,0.2905568480491638,0.3423677086830139,-0.0518108606338501,4.535441875457764,-4.535407066345215,-0.011285606771707535,-0.06155198812484741,-0.29492539167404175,-0.005580033641308546,0.2538979649543762,0.30000001192092896,104.0
0.06,4,0.26038357615470886,0.31309276819229126,-0.0527091920375824,10.066478729248047,-9.691730499267578,2.734172821044922,-0.0925542414188385,0.13112854957580566,-0.07016392052173615,0.19507378339767456,0.30000001192092896,104.0
0.06,5,0.29413658380508423,0.3496415317058563,-0.0555049367249012,3.869030237197876,0.31945016980171204,3.85585355758667,0.04089537635445595,0.0962773859500885,-0.05530698969960213,0.266864538192749,0.30000001192092896,104.0
0.06,6,0.2564886510372162,0.30665323138237,-0.05016458407044411,3.3871469497680664,-2.7852108478546143,-1.9283256530761719,-0.7164031267166138,-0.39197075366973877,0.0877874568104744,0.13099218904972076,0.30000001192092896,104.0
0.06,7,0.2605818212032318,0.31456458568573,-0.05398275703191757,8.893553733825684,-8.510774612426758,-2.5906362533569336,-0.17166978120803833,-0.2623876631259918,0.13312961161136627,0.18301379680633545,0.30000001192092896,104.0
0.06,8,0.2760199308395386,0.3310319185256958,-0.05501197278499603,5.137057304382324,-1.424963116645813,4.9359822273254395,-0.38613462448120117,-0.6264017820358276,0.07330451905727386,0.3033049702644348,0.30000001192092896,104.0
0.06,9,0.27855169773101807,0.33022961020469666,-0.051677897572517395,3.153743028640747,-2.5438449382781982,1.8647756576538086,-0.7997156977653503,0.35044974088668823,-0.03149747475981712,0.21838447451591492,0.30000001192092896,104.0
0.06,10,0.2741142809391022,0.3268424868583679,-0.05272819101810455,4.8030571937561035,0.45344915986061096,4.781667709350586,0.018996641039848328,-0.1723608523607254,0.09321673214435577,0.0952569842338562,0.30000001192092896,104.0
0.06,11,0.27169594168663025,0.3224983215332031,-0.05080237239599228,5.293168067932129,0.8700909614562988,5.221364974975586,-0.11862760782241821,-1.0344969034194946,0.15274769067764282,0.2637985944747925,0.30000001192092896,104.0
0.06,12,0.2938694655895233,0.3493881821632385,-0.05551869422197342,5.606752395629883,1.9383108615875244,-5.262056350708008,-0.2917473316192627,-0.12188534438610077,0.03313419967889786,0.24229881167411804,0.30000001192092896,104.0
0.06,13,0.2150067239999771,0.272022008895874,-0.05701528117060661,15.389321327209473,4.112146377563477,14.842559814453125,-0.6810235381126404,-1.9423936605453491,0.30151617527008057,0.11548462510108948,0.30000001192092896,104.0
0.06,14,0.29246994853019714,0.3471359610557556,-0.05466598644852638,6.456431865692139,1.2919045686721802,6.326391696929932,-0.3656395673751831,-0.10378623753786087,0.018834354355931282,0.2741469144821167,0.30000001192092896,104.0
0.06,15,0.3027871549129486,0.352056086063385,-0.04926891624927521,4.648314952850342,-3.056623935699463,-3.5036733150482178,-0.09572897851467133,-0.228995680809021,0.026455732062458992,0.2636796236038208,0.30000001192092896,104.0
0.08,0,0.29997044801712036,0.35129275918006897,-0.051322292536497116,7.212540626525879,-5.11139440536499,-5.095409393310547,-0.8123157024383545,0.12315140664577484,-0.05928809568285942,0.23318152129650116,0.30000001192092896,105.0
0.08,1,0.25728797912597656,0.311082661151886,-0.05379466712474823,16.08941078186035,-8.873422622680664,13.475565910339355,1.049406886100769,0.9553840160369873,-0.2032940536737442,0.37435317039489746,0.30000001192092896,105.0
0.08,2,0.2807604670524597,0.3346483111381531,-0.05388782173395157,4.975593090057373,0.2814662456512451,-4.967641353607178,-0.4121652841567993,0.057803332805633545,0.06570889800786972,0.16123992204666138,0.30000001192092896,105.0
0.08,3,0.2904118001461029,0.3422550559043884,-0.05184323340654373,4.6240620613098145,-4.611627578735352,-0.3390944004058838,-0.0732194185256958,-0.2575682997703552,0.0021044625900685787,0.24663090705871582,0.30000001192092896,105.0
