# label=Isaac-Velocity-Flat-Unitree-Go2-v0|flat|amp30mm|v0.3,dt=0.02,num_envs=16,steps=4500
t,env_id,z_world,z_rel,ground_z,tilt_deg,roll_deg,pitch_deg,wx,wy,vz_w,vx_b,cmd_vx,ep_step
0.0,0,0.29723265767097473,0.29723265767097473,0.0,2.3368241786956787,-0.6581510305404663,2.242316484451294,0.31588566303253174,-0.031310081481933594,0.09418638795614243,0.1338895857334137,0.30000001192092896,101.0
0.0,1,0.2964228391647339,0.2964228391647339,0.0,2.408266067504883,-1.2629863023757935,2.0506834983825684,0.24852901697158813,-0.06552955508232117,0.1274493783712387,0.1555715948343277,0.30000001192092896,101.0
0.0,2,0.3015172481536865,0.3015172481536865,0.0,2.4713220596313477,-0.5182158350944519,2.416378974914551,0.32056596875190735,-0.025618642568588257,0.07275243103504181,0.1158665120601654,0.30000001192092896,101.0
0.0,3,0.30043283104896545,0.30043283104896545,0.0,2.2363340854644775,-0.13337691128253937,2.23234486579895,0.2751297652721405,-0.13418114185333252,0.05950769782066345,0.11519061028957367,0.30000001192092896,101.0
0.0,4,0.3011184632778168,0.3011184632778168,0.0,2.237034320831299,-0.2951917350292206,2.2175045013427734,0.31994715332984924,-0.09155967831611633,0.06673507392406464,0.11527927219867706,0.30000001192092896,101.0
0.0,5,0.29908087849617004,0.29908087849617004,0.0,2.3815414905548096,-0.6542404890060425,2.289924144744873,0.3026411533355713,-0.012786656618118286,0.09080303460359573,0.13572940230369568,0.30000001192092896,101.0
0.0,6,0.30119451880455017,0.30119451880455017,0.0,2.2394826412200928,-0.14968018233776093,2.23445200920105,0.23209451138973236,-0.14752992987632751,0.053962960839271545,0.1102675199508667,0.30000001192092896,101.0
0.0,7,0.30063962936401367,0.30063962936401367,0.0,2.333890914916992,-0.3088527321815491,2.3133788108825684,0.3316306471824646,-0.08788560330867767,0.06706015765666962,0.11578337848186493,0.30000001192092896,101.0
0.0,8,0.3017711937427521,0.3017711937427521,0.0,2.2274773120880127,0.017700256779789925,2.2273964881896973,0.08877001702785492,-0.17505382001399994,0.03524761646986008,0.11051537841558456,0.30000001192092896,101.0
0.0,9,0.3004855513572693,0.3004855513572693,0.0,2.025937080383301,-0.02853504568338394,2.0257325172424316,0.08555236458778381,-0.1713002473115921,0.04466681182384491,0.1208113357424736,0.30000001192092896,101.0
0.0,10,0.2989291548728943,0.2989291548728943,0.0,2.3064749240875244,-0.7429730892181396,2.1836278438568115,0.32445910573005676,-0.008616000413894653,0.09193427860736847,0.13546408712863922,0.30000001192092896,101.0
